"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2015-01-02T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","300,1,N,0041,1","99999,9,9,N","009000,1,9,9","+0320,1","+0210,1","99999,9",,"04,1,+01372,1,99,9","02,1,+01524,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9","10140,1,99999,9","16,1","17,1",,,"MET068METAR SBGR 022000Z 30008KT 9000 TS VCSH SCT045 FEW050CB 32/21 Q1014=",
"83075099999","2015-01-02T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","240,1,N,0046,1","01524,1,C,N","002500,1,9,9","+0230,2","+0210,1","99999,9",,"04,1,+00762,1,99,9","04,1,+01524,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00762,1,99,9,99,9","10160,1,99999,9","97,1",,,"0139,1","MET085METAR SBGR 022100Z 24009G27KT 2500 +TSRA SCT025 SCT050CB 23/21 Q1016      WS ALL RWY=",
"83075099999","2015-01-02T21:12:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","180,1,N,0015,1","01219,1,9,N","005000,1,9,9","+0200,2","+0200,1","99999,9",,"07,1,+01219,1,99,9","02,1,+01524,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10160,1,99999,9","95,1",,,,"MET077SPECI SBGR 022112Z 18003KT 5000 -TSRA BKN040 FEW050CB 20/20 Q1016 RER      A=",
"83075099999","2015-01-02T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0015,1","01219,1,9,N","009999,1,9,9","+0230,1","+0210,1","99999,9",,"07,1,+01219,1,99,9","02,1,+01524,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10160,1,99999,9","16,1","17,1",,,"MET079METAR SBGR 022200Z 31003KT 9999 TS VCSH BKN040 FEW050CB 23/21 Q1016      R ERA=",
"83075099999","2015-01-02T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","170,1,N,0010,1","02438,1,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"02,1,+01524,1,09,1","07,1,+02438,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01524,1,99,9,99,9","10170,1,99999,9","13,1","61,1",,,"MET079METAR SBGR 022300Z 17002KT 9999 -RA VCTS FEW050CB BKN080 22/22 Q1017      RETS=",
"83075099999","2015-01-03T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","230,1,N,0005,1","00762,1,9,N","009999,1,9,9","+0230,1","+0220,1","99999,9",,"07,1,+00762,1,99,9","02,1,+01524,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10180,1,99999,9","13,1",,,,"MET065METAR SBGR 030000Z 23001KT 9999 VCTS BKN025 FEW050CB 23/22 Q1018=",
"83075099999","2015-01-03T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","150,1,N,0026,1","99999,9,9,N","009999,1,9,9","+0230,1","+0220,1","99999,9",,"02,1,+00396,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00396,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR SBGR 030100Z 15005KT 9999 FEW013 23/22 Q1019=",
"83075099999","2015-01-03T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0015,1","00396,1,9,N","009999,1,9,9","+0230,1","+0220,1","99999,9",,"07,1,+00396,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10190,1,99999,9",,,,,"MET051METAR SBGR 030200Z 10003KT 9999 BKN013 23/22 Q1019=",
"83075099999","2015-01-03T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0010,1","00396,1,9,N","009999,1,9,9","+0230,1","+0220,1","99999,9",,"07,1,+00396,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR SBGR 030300Z 10002KT 9999 BKN013 23/22 Q1018=",
"83075099999","2015-01-03T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0026,1","00396,1,9,N","009999,1,9,9","+0230,1","+0210,1","99999,9",,"07,1,+00396,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR SBGR 030400Z 06005KT 9999 BKN013 23/21 Q1017=",
