"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","KA1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83746099999","2011-01-01T00:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","160,1,N,0036,1","02400,1,9,N","011265,1,N,1","+0230,1","+0190,1","99999,9",,"04,1,+01500,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET058METAR SBGL 010000Z 16007KT 9999 SCT050 BKN080 23/19 Q1010;",
"83746099999","2011-01-01T01:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0026,1","03000,1,9,N","011265,1,N,1","+0230,1","+0190,1","99999,9",,"02,1,+01200,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET058METAR SBGL 010100Z 13005KT 9999 FEW040 BKN100 23/19 Q1011;",
"83746099999","2011-01-01T02:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0010,1","03000,1,9,N","011265,1,N,1","+0220,1","+0200,1","99999,9",,"02,1,+01200,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET058METAR SBGL 010200Z 14002KT 9999 FEW040 BKN100 22/20 Q1011;",
"83746099999","2011-01-01T03:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0015,1","00600,1,9,N","011265,1,N,1","+0220,1","+0200,1","99999,9",,"07,1,+00600,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9","51,1",,,,"MET062METAR SBGL 010300Z 13003KT 9999 -DZ BKN020 BKN080 22/20 Q1010;",
"83746099999","2011-01-01T04:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","01500,1,9,N","011265,1,N,1","+0220,1","+0200,1","99999,9",,"02,1,+00600,1,99,9","07,1,+01500,1,99,9","07,1,+02100,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET065METAR SBGL 010400Z 00000KT 9999 FEW020 BKN050 BKN070 22/20 Q1009;",
"83746099999","2011-01-01T05:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0010,1","01500,1,C,N","011265,1,N,1","+0220,1","+0200,1","99999,9",,"02,1,+00600,1,99,9","04,1,+01500,1,99,9","07,1,+02100,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET065METAR SBGL 010500Z 15002KT 9999 FEW020 SCT050 BKN070 22/20 Q1009;",
"83746099999","2011-01-01T06:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0021,1","01500,1,C,N","011265,1,N,1","+0220,1","+0200,1","99999,9",,"02,1,+00600,1,99,9","04,1,+01500,1,99,9","07,1,+02100,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET065METAR SBGL 010600Z 15004KT 9999 FEW020 SCT050 BKN070 22/20 Q1009;",
"83746099999","2011-01-01T06:15:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-16","SBGL ","V020","140,1,N,0015,1","00360,1,9,N","006000,1,N,1","+0220,1","+0200,1","99999,9",,"04,1,+00150,1,99,9","07,1,+00360,1,99,9","08,1,+01200,1,99,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","61,1",,,,"MET069SPECI SBGL 010615Z 14003KT 6000 -RA SCT005 BKN012 OVC040 22/20 Q1009;",
"83746099999","2011-01-01T07:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","170,1,N,0015,1","00360,1,9,N","006000,1,N,1","+0220,1","+0200,1","99999,9",,"04,1,+00210,1,99,9","07,1,+00360,1,99,9","07,1,+01200,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","10,1","61,1",,,"MET072METAR SBGL 010700Z 17003KT 6000 -RA BR SCT007 BKN012 BKN040 22/20 Q1009;",
"83746099999","2011-01-01T08:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","00600,1,9,N","004000,1,N,1","+0220,1","+0210,1","99999,9",,"04,1,+00270,1,99,9","07,1,+00600,1,99,9","07,1,+01200,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9","10,1",,,,"MET068METAR SBGL 010800Z 00000KT 4000 BR SCT009 BKN020 BKN040 22/21 Q1009;",
"83746099999","2011-01-01T09:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","02100,1,9,N","008000,1,N,1","+0230,1","+0210,1","99999,9",,"02,1,+00390,1,99,9","07,1,+02100,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET058METAR SBGL 010900Z 00000KT 8000 FEW013 BKN070 23/21 Q1009;",
"83746099999","2011-01-01T10:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","02100,1,9,N","008000,1,N,1","+0240,1","+0210,1","99999,9",,"02,1,+00270,1,99,9","07,1,+02100,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET058METAR SBGL 011000Z 00000KT 8000 FEW009 BKN070 24/21 Q1010;",
"83746099999","2011-01-01T11:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0010,1","01500,1,9,N","009000,1,N,1","+0250,1","+0210,1","99999,9",,"04,1,+00390,1,99,9","07,1,+01500,1,99,9","07,1,+02400,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET065METAR SBGL 011100Z 12002KT 9000 SCT013 BKN050 BKN080 25/21 Q1010;",
"83746099999","2011-01-01T12:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0021,1","01500,1,9,N","009000,1,N,1","+0260,1","+0210,1","99999,9",,"04,1,+00450,1,99,9","07,1,+01500,1,99,9","07,1,+02400,1,99,9",,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET065METAR SBGL 011200Z 15004KT 9000 SCT015 BKN050 BKN080 26/21 Q1009;",
"83746099999","2011-01-01T13:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0026,1","02700,1,9,N","011265,1,N,1","+0270,1","+0210,1","99999,9",,"04,1,+00600,1,99,9","07,1,+02700,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET058METAR SBGL 011300Z 15005KT 9999 SCT020 BKN090 27/21 Q1009;",
"83746099999","2011-01-01T14:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","010,1,N,0021,1","02400,1,9,N","011265,1,N,1","+0270,1","+0220,1","99999,9",,"04,1,+00600,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET058METAR SBGL 011400Z 01004KT 9999 SCT020 BKN080 27/22 Q1009;",
"83746099999","2011-01-01T15:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","340,1,N,0021,1","02100,1,9,N","011265,1,N,1","+0280,1","+0210,1","99999,9",,"04,1,+00600,1,99,9","07,1,+02100,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET058METAR SBGL 011500Z 34004KT 9999 SCT020 BKN070 28/21 Q1008;",
"83746099999","2011-01-01T16:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","050,1,N,0026,1","01500,1,9,N","011265,1,N,1","+0280,1","+0210,1","99999,9",,"02,1,+00600,1,99,9","08,1,+01500,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET058METAR SBGL 011600Z 05005KT 9999 FEW020 OVC050 28/21 Q1008;",
"83746099999","2011-01-01T17:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0021,1","01500,1,C,N","011265,1,N,1","+0290,1","+0210,1","99999,9",,"02,1,+00600,1,99,9","04,1,+01500,1,99,9","08,1,+02400,1,99,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET065METAR SBGL 011700Z 13004KT 9999 FEW020 SCT050 OVC080 29/21 Q1007;",
"83746099999","2011-01-01T18:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0026,1","01500,1,C,N","011265,1,N,1","+0280,1","+0210,1","99999,9",,"02,1,+00600,1,99,9","04,1,+01500,1,99,9","08,1,+02400,1,99,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET065METAR SBGL 011800Z 14005KT 9999 FEW020 SCT050 OVC080 28/21 Q1007;",
"83746099999","2011-01-01T19:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","100,1,N,0041,1","01500,1,C,N","011265,1,N,1","+0270,1","+0220,1","99999,9",,"02,1,+00600,1,99,9","04,1,+01500,1,99,9","08,1,+02400,1,99,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9",,,,,"MET065METAR SBGL 011900Z 10008KT 9999 FEW020 SCT050 OVC080 27/22 Q1006;",
"83746099999","2011-01-01T20:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0041,1","01500,1,C,N","011265,1,N,1","+0270,1","+0220,1","99999,9",,"02,1,+00600,1,99,9","04,1,+01500,1,99,9","08,1,+02400,1,99,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9",,,,,"MET065METAR SBGL 012000Z 15008KT 9999 FEW020 SCT050 OVC080 27/22 Q1006;",
"83746099999","2011-01-01T21:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0031,1","02400,1,9,N","011265,1,N,1","+0270,1","+0220,1","99999,9",,"04,1,+00750,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 012100Z 15006KT 9999 SCT025 BKN080 27/22 Q1007;",
"83746099999","2011-01-01T22:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0036,1","22000,1,9,N","011265,1,N,1","+0260,1","+0220,1","99999,9",,"04,1,+00750,1,99,9","04,1,+02400,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 012200Z 14007KT 9999 SCT025 SCT080 26/22 Q1007;",
"83746099999","2011-01-01T23:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","160,1,N,0021,1","02400,1,9,N","011265,1,N,1","+0260,1","+0230,1","99999,9",,"02,1,+00750,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 012300Z 16004KT 9999 FEW025 BKN080 26/23 Q1007;",
"83746099999","2011-01-02T00:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0026,1","01500,1,9,N","011265,1,N,1","+0260,1","+0230,1","99999,9",,"02,1,+00750,1,99,9","07,1,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 020000Z 14005KT 9999 FEW025 BKN050 26/23 Q1007;",
"83746099999","2011-01-02T01:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","110,1,N,0026,1","02400,1,9,N","011265,1,N,1","+0260,1","+0230,1","99999,9",,"02,1,+00750,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET058METAR SBGL 020100Z 11005KT 9999 FEW025 BKN080 26/23 Q1008;",
"83746099999","2011-01-02T02:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","090,1,N,0026,1","03000,1,9,N","011265,1,N,1","+0250,1","+0220,1","99999,9",,"02,1,+00600,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET058METAR SBGL 020200Z 09005KT 9999 FEW020 BKN100 25/22 Q1008;",
"83746099999","2011-01-02T03:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","160,1,N,0015,1","03000,1,9,N","011265,1,N,1","+0250,1","+0230,1","99999,9",,"02,1,+00600,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","61,1",,,,"MET062METAR SBGL 020300Z 16003KT 9999 -RA FEW020 BKN100 25/23 Q1007;",
"83746099999","2011-01-02T04:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","100,1,N,0021,1","03000,1,9,N","011265,1,N,1","+0250,1","+0230,1","99999,9",,"02,1,+00600,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 020400Z 10004KT 9999 FEW020 BKN100 25/23 Q1007;",
"83746099999","2011-01-02T05:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0031,1","03000,1,9,N","011265,1,N,1","+0240,1","+0220,1","99999,9",,"02,1,+00600,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9",,,,,"MET058METAR SBGL 020500Z 12006KT 9999 FEW020 BKN100 24/22 Q1006;",
"83746099999","2011-01-02T06:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0010,1","03000,1,9,N","011265,1,N,1","+0240,1","+0210,1","99999,9",,"02,1,+00600,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9",,,,,"MET058METAR SBGL 020600Z 13002KT 9999 FEW020 BKN100 24/21 Q1006;",
"83746099999","2011-01-02T07:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0021,1","03000,1,9,N","011265,1,N,1","+0240,1","+0220,1","99999,9",,"02,1,+00600,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9",,,,,"MET058METAR SBGL 020700Z 14004KT 9999 FEW020 BKN100 24/22 Q1006;",
"83746099999","2011-01-02T08:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0036,1","00900,1,C,N","009000,1,N,1","+0230,1","+0210,1","99999,9",,"04,1,+00300,1,99,9","04,1,+00900,1,99,9","08,1,+02700,1,99,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9","61,1",,,,"MET069METAR SBGL 020800Z 12007KT 9000 -RA SCT010 SCT030 OVC090 23/21 Q1006;",
"83746099999","2011-01-02T09:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","150,1,N,0036,1","02400,1,9,N","011265,1,N,1","+0230,1","+0210,1","99999,9",,"02,1,+00600,1,99,9","08,1,+02400,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 020900Z 15007KT 9999 FEW020 OVC080 23/21 Q1007;",
"83746099999","2011-01-02T10:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","190,1,N,0026,1","02400,1,9,N","011265,1,N,1","+0240,1","+0210,1","99999,9",,"02,1,+00600,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 021000Z 19005KT 9999 FEW020 BKN080 24/21 Q1007;",
"83746099999","2011-01-02T11:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0031,1","02700,1,9,N","011265,1,N,1","+0260,1","+0220,1","99999,9",,"04,1,+00750,1,99,9","07,1,+02700,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10081,1,99999,9",,,,,"MET058METAR SBGL 021100Z 12006KT 9999 SCT025 BKN090 26/22 Q1008;",
"83746099999","2011-01-02T12:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0036,1","02700,1,9,N","011265,1,N,1","+0270,1","+0210,1","99999,9",,"02,1,+00600,1,99,9","07,1,+02700,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 021200Z 12007KT 9999 FEW020 BKN090 27/21 Q1007;",
"83746099999","2011-01-02T13:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","160,1,N,0026,1","02700,1,9,N","011265,1,N,1","+0260,1","+0210,1","99999,9",,"02,1,+00600,1,99,9","07,1,+02700,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 021300Z 16005KT 9999 FEW020 BKN090 26/21 Q1007;",
"83746099999","2011-01-02T14:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","100,1,N,0026,1","02700,1,9,N","011265,1,N,1","+0280,1","+0220,1","99999,9",,"02,1,+00600,1,99,9","07,1,+02700,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 021400Z 10005KT 9999 FEW020 BKN090 28/22 Q1007;",
"83746099999","2011-01-02T15:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0046,1","02400,1,9,N","011265,1,N,1","+0280,1","+0230,1","99999,9",,"02,1,+00600,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9",,,,,"MET058METAR SBGL 021500Z 12009KT 9999 FEW020 BKN080 28/23 Q1007;",
"83746099999","2011-01-02T16:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0051,1","02400,1,9,N","011265,1,N,1","+0300,1","+0220,1","99999,9",,"02,1,+00600,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9",,,,,"MET058METAR SBGL 021600Z 13010KT 9999 FEW020 BKN080 30/22 Q1006;",
"83746099999","2011-01-02T17:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0057,1","02100,1,9,N","011265,1,N,1","+0290,1","+0230,1","99999,9",,"02,1,+00600,1,99,9","07,1,+02100,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10051,1,99999,9",,,,,"MET058METAR SBGL 021700Z 12011KT 9999 FEW020 BKN070 29/23 Q1005;",
"83746099999","2011-01-02T18:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0062,1","02100,1,9,N","011265,1,N,1","+0290,1","+0220,1","99999,9",,"02,1,+00600,1,99,9","07,1,+02100,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10041,1,99999,9",,,,,"MET058METAR SBGL 021800Z 13012KT 9999 FEW020 BKN070 29/22 Q1004;",
"83746099999","2011-01-02T19:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0051,1","02100,1,9,N","011265,1,N,1","+0280,1","+0220,1","99999,9",,"02,1,+00600,1,99,9","07,1,+02100,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10041,1,99999,9",,,,,"MET058METAR SBGL 021900Z 12010KT 9999 FEW020 BKN070 28/22 Q1004;",
"83746099999","2011-01-02T20:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","140,1,N,0051,1","02100,1,9,N","011265,1,N,1","+0260,1","+0230,1","99999,9",,"02,1,+00540,1,99,9","07,1,+02100,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10041,1,99999,9","61,1",,,,"MET062METAR SBGL 022000Z 14010KT 9999 -RA FEW018 BKN070 26/23 Q1004;",
"83746099999","2011-01-02T21:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","110,1,N,0051,1","02400,1,9,N","011265,1,N,1","+0270,1","+0230,1","99999,9",,"02,1,+00450,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10051,1,99999,9",,,,,"MET058METAR SBGL 022100Z 11010KT 9999 FEW015 BKN080 27/23 Q1005;",
"83746099999","2011-01-02T22:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","070,1,N,0041,1","02400,1,9,N","011265,1,N,1","+0260,1","+0230,1","99999,9",,"02,1,+00450,1,99,9","07,1,+02400,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10051,1,99999,9","61,1",,,,"MET062METAR SBGL 022200Z 07008KT 9999 -RA FEW015 BKN080 26/23 Q1005;",
"83746099999","2011-01-02T23:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0021,1","02100,1,9,N","011265,1,N,1","+0250,1","+0240,1","99999,9",,"02,1,+00450,1,99,9","08,1,+02100,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9","61,1",,,,"MET062METAR SBGL 022300Z 12004KT 9999 -RA FEW015 OVC070 25/24 Q1006;",
"83746099999","2011-01-03T00:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","100,1,N,0021,1","03000,1,9,N","011265,1,N,1","+0250,1","+0240,1","99999,9",,"02,1,+00450,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","61,1",,,,"MET062METAR SBGL 030000Z 10004KT 9999 -RA FEW015 BKN100 25/24 Q1007;",
"83746099999","2011-01-03T01:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0026,1","03000,1,9,N","011265,1,N,1","+0250,1","+0240,1","99999,9",,"02,1,+00450,1,99,9","07,1,+03000,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","61,1",,,,"MET062METAR SBGL 030100Z 13005KT 9999 -RA FEW015 BKN100 25/24 Q1007;",
"83746099999","2011-01-03T02:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","120,1,N,0015,1","02400,1,9,N","011265,1,N,1","+0250,1","+0230,1","99999,9",,"02,1,+00450,1,99,9","08,1,+02400,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","61,1",,,,"MET062METAR SBGL 030200Z 12003KT 9999 -RA FEW015 OVC080 25/23 Q1007;",
"83746099999","2011-01-03T03:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","03000,1,9,N","011265,1,N,1","+0250,1","+0230,1","99999,9",,"02,1,+00450,1,99,9","08,1,+03000,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","61,1",,,,"MET062METAR SBGL 030300Z 00000KT 9999 -RA FEW015 OVC100 25/23 Q1007;",
"83746099999","2011-01-03T04:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","080,1,N,0015,1","01200,1,C,N","009000,1,N,1","+0240,1","+0230,1","99999,9",,"02,1,+00300,1,99,9","04,1,+01200,1,99,9","08,1,+03000,1,99,9",,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10071,1,99999,9","61,1",,,,"MET069METAR SBGL 030400Z 08003KT 9000 -RA FEW010 SCT040 OVC100 24/23 Q1007;",
"83746099999","2011-01-03T05:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","110,1,N,0026,1","03000,1,9,N","011265,1,N,1","+0240,1","+0220,1","99999,9",,"02,1,+00300,1,99,9","08,1,+03000,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9",,"10061,1,99999,9","61,1",,,,"MET062METAR SBGL 030500Z 11005KT 9999 -RA FEW010 OVC100 24/22 Q1006;",
