"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"83075099999","2020-01-11T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0015,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0220,1","99999,9",,,,,,,"10130,1,99999,9",,,,"MET045METAR SBGR 110500Z 06003KT CAVOK 23/22 Q1013=",
"83075099999","2020-01-11T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0021,1","99999,9,9,Y","009900,5,9,9","+0230,1","+0220,1","99999,9",,,,,,,"10130,1,99999,9",,,,"MET045METAR SBGR 110600Z 07004KT CAVOK 23/22 Q1013=",
"83075099999","2020-01-11T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0220,1","99999,9",,,,,,,"10130,1,99999,9",,,,"MET045METAR SBGR 110700Z 00000KT CAVOK 22/22 Q1013=",
"83075099999","2020-01-11T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0010,1","99999,9,9,Y","009900,5,9,9","+0220,1","+0220,1","99999,9",,,,,,,"10130,1,99999,9",,,,"MET045METAR SBGR 110800Z 11002KT CAVOK 22/22 Q1013=",
"83075099999","2020-01-11T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0210,1","+0210,1","99999,9",,,,,,,"10140,1,99999,9",,,,"MET045METAR SBGR 110900Z 00000KT CAVOK 21/21 Q1014=",
"83075099999","2020-01-11T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0005,1","99999,9,9,Y","009900,5,9,9","+0240,1","+0220,1","99999,9",,,,,,,"10150,1,99999,9",,,,"MET045METAR SBGR 111000Z 29001KT CAVOK 24/22 Q1015=",
"83075099999","2020-01-11T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0026,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0220,1","99999,9",,,,,,,"10150,1,99999,9",,,,"MET045METAR SBGR 111100Z 31005KT CAVOK 25/22 Q1015=",
"83075099999","2020-01-11T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0031,1","99999,9,9,Y","009900,5,9,9","+0270,1","+0230,1","99999,9",,,,,,,"10150,1,99999,9",,,,"MET045METAR SBGR 111200Z 31006KT CAVOK 27/23 Q1015=",
"83075099999","2020-01-11T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","320,1,N,0046,1","03048,1,9,N","009999,1,9,9","+0290,1","+0220,1","99999,9","04,1,+00914,1,99,9","07,1,+03048,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00914,1,99,9,99,9","10150,1,99999,9",,,,"MET058METAR SBGR 111300Z 32009KT 9999 SCT030 BKN100 29/22 Q1015=",
"83075099999","2020-01-11T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","300,1,N,0057,1","01219,1,C,N","009999,1,9,9","+0310,1","+0220,1","99999,9","07,1,+01219,1,99,9","02,1,+01372,1,08,1","07,1,+02438,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10140,1,99999,9",,,,"MET068METAR SBGR 111500Z 30011KT 9999 BKN040 FEW045TCU BKN080 31/22 Q1014=",
"83075099999","2020-01-11T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0067,1","01219,1,C,N","009999,1,9,9","+0320,1","+0220,1","99999,9","07,1,+01219,1,99,9","02,1,+01372,1,08,1","07,1,+02438,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10130,1,99999,9",,,,"MET068METAR SBGR 111600Z 29013KT 9999 BKN040 FEW045TCU BKN080 32/22 Q1013=",
"83075099999","2020-01-11T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0057,1","01219,1,C,N","009999,1,9,9","+0320,1","+0220,1","99999,9","07,1,+01219,1,99,9","02,1,+01372,1,08,1","07,1,+02438,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10130,1,99999,9",,,,"MET068METAR SBGR 111700Z 31011KT 9999 BKN040 FEW045TCU BKN080 32/22 Q1013=",
"83075099999","2020-01-11T18:35:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","310,1,N,0082,1","01219,1,C,N","009999,1,9,9","+0300,1","+0220,1","99999,9","07,1,+01219,1,99,9","02,1,+01372,1,08,1","07,1,+02438,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10120,1,99999,9","16,1",,"0134,1","MET076SPECI SBGR 111835Z 31016G26KT 9999 VCSH BKN040 FEW045TCU BKN080 30/22 Q1012=",
"83075099999","2020-01-11T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0031,1","99999,9,9,N","009999,1,9,9","+0260,1","+0230,1","99999,9","04,1,+01219,1,99,9","02,1,+01372,1,09,1","04,1,+02134,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10130,1,99999,9","13,1",,,"MET072METAR SBGR 112000Z 29006KT 9999 VCTS SCT040 FEW045CB SCT070 26/23 Q1013=",
"83075099999","2020-01-11T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","280,1,N,0031,1","02134,1,9,N","009999,1,9,9","+0260,1","+0220,1","99999,9","04,1,+01372,1,99,9","07,1,+02134,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9","10130,1,99999,9",,,,"MET058METAR SBGR 112100Z 28006KT 9999 SCT045 BKN070 26/22 Q1013=",
"83075099999","2020-01-11T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","270,1,N,0036,1","02438,1,9,N","009999,1,9,9","+0260,1","+0220,1","99999,9","02,1,+01372,1,99,9","07,1,+02438,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01372,1,99,9,99,9","10140,1,99999,9",,,,"MET058METAR SBGR 112200Z 27007KT 9999 FEW045 BKN080 26/22 Q1014=",
"83075099999","2020-01-11T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","009900,5,9,9","+0250,1","+0230,1","99999,9",,,,,,,"10150,1,99999,9",,,,"MET045METAR SBGR 112300Z 00000KT CAVOK 25/23 Q1015=",
"83075099999","2020-01-12T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","01372,1,C,N","009999,1,9,9","+0250,1","+0230,1","99999,9","02,1,+01219,1,99,9","02,1,+01372,1,09,1",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01219,1,99,9,99,9","10150,1,99999,9","13,1",,,"MET065METAR SBGR 120000Z 00000KT 9999 VCTS FEW040 FEW045CB 25/23 Q1015=",
"83075099999","2020-01-12T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0250,1","+0230,1","99999,9","02,1,+01067,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,01067,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR SBGR 120100Z 10002KT 9999 FEW035 25/23 Q1016=",
"83075099999","2020-01-12T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0015,1","00762,1,C,N","009999,1,9,9","+0250,1","+0230,1","99999,9","07,1,+00762,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR SBGR 120200Z 08003KT 9999 BKN025 25/23 Q1016=",
"83075099999","2020-01-12T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","240,1,N,0010,1","00762,1,C,N","009999,1,9,9","+0240,1","+0230,1","99999,9","07,1,+00762,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR SBGR 120300Z 24002KT 9999 BKN025 24/23 Q1016=",
"83075099999","2020-01-12T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,N","009999,1,9,9","+0240,1","+0230,1","99999,9","04,1,+00610,1,99,9","02,1,+01219,1,09,1",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10150,1,99999,9","13,1",,,"MET065METAR SBGR 120400Z 00000KT 9999 VCTS SCT020 FEW040CB 24/23 Q1015=",
"83075099999","2020-01-12T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","320,1,N,0015,1","00579,1,C,N","009999,1,9,9","+0240,1","+0230,1","99999,9","07,1,+00579,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00579,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR SBGR 120500Z 32003KT 9999 BKN019 24/23 Q1015=",
"83075099999","2020-01-12T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0010,1","99999,9,9,N","009999,1,9,9","+0240,1","+0220,1","99999,9","04,1,+00610,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00610,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR SBGR 120600Z 31002KT 9999 SCT020 24/22 Q1014=",
"83075099999","2020-01-12T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","230,1,N,0015,1","00518,1,C,N","009999,1,9,9","+0220,1","+0220,1","99999,9","07,1,+00518,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00518,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR SBGR 120700Z 23003KT 9999 BKN017 22/22 Q1014=",
"83075099999","2020-01-12T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00701,1,C,N","009999,1,9,9","+0240,1","+0220,1","99999,9","07,1,+00701,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00701,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR SBGR 120800Z 00000KT 9999 BKN023 24/22 Q1015=",
"83075099999","2020-01-12T09:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00457,1,C,N","009999,1,9,9","+0230,1","+0220,1","99999,9","07,1,+00457,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10150,1,99999,9",,,,"MET051METAR SBGR 120900Z 00000KT 9999 BKN015 23/22 Q1015=",
"83075099999","2020-01-12T10:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0010,1","00640,1,C,N","009999,1,9,9","+0240,1","+0230,1","99999,9","08,1,+00640,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00640,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR SBGR 121000Z 11002KT 9999 OVC021 24/23 Q1016=",
"83075099999","2020-01-12T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00396,1,C,N","009999,1,9,9","+0250,1","+0230,1","99999,9","08,1,+00396,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,08,1,99,9,00396,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR SBGR 121100Z 00000KT 9999 OVC013 25/23 Q1017=",
"83075099999","2020-01-12T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0015,1","00396,1,C,N","009000,1,9,9","+0250,1","+0230,1","99999,9","07,1,+00396,1,99,9","08,1,+00914,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10170,1,99999,9",,,,"MET058METAR SBGR 121200Z 07003KT 9000 BKN013 OVC030 25/23 Q1017=",
"83075099999","2020-01-12T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0010,1","00396,1,C,N","008000,1,9,9","+0250,1","+0230,1","99999,9","07,1,+00396,1,99,9","08,1,+00914,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10180,1,99999,9",,,,"MET058METAR SBGR 121300Z 14002KT 8000 BKN013 OVC030 25/23 Q1018=",
"83075099999","2020-01-12T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","150,1,N,0015,1","00610,1,C,N","009000,1,9,9","+0260,1","+0230,1","99999,9","07,1,+00610,1,99,9","08,1,+00914,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10180,1,99999,9",,,,"MET058METAR SBGR 121400Z 15003KT 9000 BKN020 OVC030 26/23 Q1018=",
"83075099999","2020-01-12T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","160,1,N,0041,1","00610,1,9,N","005000,1,9,9","+0240,1","+0240,1","99999,9","02,1,+00152,1,99,9","07,1,+00610,1,99,9","02,1,+01219,1,09,1","08,1,+02134,1,99,9","9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","10180,1,99999,9","95,1",,,"MET080METAR SBGR 121500Z 16008KT 5000 -TSRA FEW005 BKN020 FEW040CB OVC070 24/24 Q1018=",
"83075099999","2020-01-12T15:20:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","320,1,N,0031,1","00213,1,C,N","002000,1,9,9","+0220,1","+0220,1","99999,9","07,1,+00213,1,99,9","02,1,+01219,1,09,1","08,1,+02134,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00213,1,99,9,99,9","10180,1,99999,9","97,1",,,"MET117SPECI SBGR 121520Z 32006KT 2000 R09R/P2000 R09L/P2000 R27R/P2000 R27L/P2000 +TSRA BKN007 FEW040CB OVC070 22/22 Q1018=",
"83075099999","2020-01-12T15:40:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","060,1,N,0015,1","00701,1,C,N","006000,1,9,9","+0220,1","+0220,1","99999,9","07,1,+00701,1,99,9","02,1,+00914,1,09,1","07,1,+01524,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00701,1,99,9,99,9","10180,1,99999,9","95,1",,,"MET078SPECI SBGR 121540Z 06003KT 6000 -TSRA BKN023 FEW030CB BKN050 22/22 Q1018 RERA=",
"83075099999","2020-01-12T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","260,1,N,0010,1","00640,1,C,N","004000,1,9,9","+0220,1","+0220,1","99999,9","07,1,+00640,1,99,9","02,1,+00914,1,09,1","08,1,+01524,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00640,1,99,9,99,9","10180,1,99999,9","10,1","95,1",,"MET081METAR SBGR 121600Z 26002KT 4000 -TSRA BR BKN021 FEW030CB OVC050 22/22 Q1018 RERA=",
"83075099999","2020-01-12T16:10:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","220,1,N,0010,1","00640,1,9,N","003000,1,9,9","+0220,1","+0220,1","99999,9","02,1,+00335,1,99,9","07,1,+00640,1,99,9","02,1,+00914,1,09,1","08,1,+01524,1,99,9","9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00335,1,99,9,99,9","10170,1,99999,9","10,1","95,1",,"MET082SPECI SBGR 121610Z 22002KT 3000 TSRA BR FEW011 BKN021 FEW030CB OVC050 22/22 Q1017=",
"83075099999","2020-01-12T16:35:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","999,9,C,0000,1","00305,1,C,N","004000,1,9,9","+0220,1","+0220,1","99999,9","07,1,+00305,1,99,9","02,1,+01219,1,09,1","08,1,+03048,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","95,1",,,"MET078SPECI SBGR 121635Z 00000KT 4000 -TSRA BKN010 FEW040CB OVC100 22/22 Q1017 RERA=",
"83075099999","2020-01-12T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","230,1,N,0010,1","00305,1,C,N","005000,1,9,9","+0220,1","+0220,1","99999,9","07,1,+00305,1,99,9","02,1,+01219,1,09,1","08,1,+03048,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00305,1,99,9,99,9","10170,1,99999,9","95,1",,,"MET078METAR SBGR 121700Z 23002KT 5000 -TSRA BKN010 FEW040CB OVC100 22/22 Q1017 RERA=",
"83075099999","2020-01-12T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00762,1,9,N","006000,1,9,9","+0220,1","+0220,1","99999,9","04,1,+00274,1,99,9","07,1,+00762,1,99,9","02,1,+01372,1,08,1","07,1,+03048,1,99,9","9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00274,1,99,9,99,9","10160,1,99999,9",,,,"MET082METAR SBGR 121800Z 00000KT 6000 SCT009 BKN025 FEW045TCU BKN100 22/22 Q1016 RETSRA=",
"83075099999","2020-01-12T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","080,1,N,0005,1","00610,1,9,N","008000,1,9,9","+0230,1","+0230,1","99999,9","02,1,+00305,1,99,9","07,1,+00610,1,99,9","02,1,+01372,1,08,1","08,1,+03048,1,99,9","9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00305,1,99,9,99,9","10160,1,99999,9",,,,"MET075METAR SBGR 121900Z 08001KT 8000 FEW010 BKN020 FEW045TCU OVC100 23/23 Q1016=",
"83075099999","2020-01-12T19:23:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","150,1,N,0010,1","00213,1,C,N","006000,1,9,9","+0230,1","+0230,1","99999,9","07,1,+00213,1,99,9","07,1,+00335,1,99,9","02,1,+01067,1,08,1","08,1,+03048,1,99,9","9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00213,1,99,9,99,9","10160,1,99999,9","61,1",,,"MET079SPECI SBGR 121923Z 15002KT 6000 -RA BKN007 BKN011 FEW035TCU OVC100 23/23 Q1016=",
"83075099999","2020-01-12T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0026,1","00335,1,C,N","007000,1,9,9","+0230,1","+0230,1","99999,9","07,1,+00335,1,99,9","08,1,+02134,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10150,1,99999,9",,,,"MET058METAR SBGR 122000Z 13005KT 7000 BKN011 OVC070 23/23 Q1015=",
"83075099999","2020-01-12T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0026,1","00335,1,C,N","007000,1,9,9","+0230,1","+0230,1","99999,9","07,1,+00335,1,99,9","08,1,+00701,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10160,1,99999,9",,,,"MET058METAR SBGR 122100Z 14005KT 7000 BKN011 OVC023 23/23 Q1016=",
"83075099999","2020-01-12T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","150,1,N,0021,1","00335,1,C,N","009999,1,9,9","+0230,1","+0220,1","99999,9","07,1,+00335,1,99,9","08,1,+00457,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10170,1,99999,9",,,,"MET058METAR SBGR 122200Z 15004KT 9999 BKN011 OVC015 23/22 Q1017=",
"83075099999","2020-01-12T22:42:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","160,1,N,0031,1","00183,1,C,N","008000,1,9,9","+0220,1","+0220,1","99999,9","07,1,+00183,1,99,9","07,1,+00366,1,99,9","08,1,+00640,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00183,1,99,9,99,9","10180,1,99999,9","51,1",,,"MET075SPECI SBGR 122242Z 16006KT 8000 3500E -DZ BKN006 BKN012 OVC021 22/22 Q1018=",
"83075099999","2020-01-12T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","150,1,N,0021,1","00152,1,C,N","005000,1,9,9","+0220,1","+0220,1","99999,9","07,1,+00152,1,99,9","08,1,+00457,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00152,1,99,9,99,9","10180,1,99999,9","10,1","61,1",,"MET065METAR SBGR 122300Z 15004KT 5000 -RA BR BKN005 OVC015 22/22 Q1018=",
"83075099999","2020-01-13T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0010,1","00183,1,C,N","009000,1,9,9","+0210,1","+0210,1","99999,9","07,1,+00183,1,99,9","07,1,+00274,1,99,9","07,1,+00701,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00183,1,99,9,99,9","10180,1,99999,9","61,1",,,"MET069METAR SBGR 130000Z 09002KT 9000 -RA BKN006 BKN009 BKN023 21/21 Q1018=",
"83075099999","2020-01-13T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0010,1","00244,1,C,N","009999,1,9,9","+0210,1","+0210,1","99999,9","07,1,+00244,1,99,9","08,1,+00457,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00244,1,99,9,99,9","10190,1,99999,9","61,1",,,"MET062METAR SBGR 130100Z 14002KT 9999 -RA BKN008 OVC015 21/21 Q1019=",
"83075099999","2020-01-13T01:18:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","130,1,N,0010,1","00792,1,C,N","009999,1,9,9","+0210,1","+0210,1","99999,9","07,1,+00792,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00792,1,99,9,99,9","10190,1,99999,9",,,,"MET051SPECI SBGR 130118Z 13002KT 9999 BKN026 21/21 Q1019=",
"83075099999","2020-01-13T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0015,1","00914,1,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9","04,1,+00335,1,99,9","07,1,+00914,1,99,9","07,1,+01524,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9","10190,1,99999,9",,,,"MET065METAR SBGR 130200Z 13003KT 9999 SCT011 BKN030 BKN050 21/21 Q1019=",
"83075099999","2020-01-13T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","00701,1,9,N","009000,1,9,9","+0210,1","+0210,1","99999,9","04,1,+00274,1,99,9","07,1,+00701,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00274,1,99,9,99,9","10190,1,99999,9",,,,"MET058METAR SBGR 130300Z 00000KT 9000 SCT009 BKN023 21/21 Q1019=",
"83075099999","2020-01-13T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0010,1","02438,1,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9","04,1,+00335,1,99,9","07,1,+02438,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9","10180,1,99999,9",,,,"MET058METAR SBGR 130400Z 13002KT 9999 SCT011 BKN080 21/21 Q1018=",
"83075099999","2020-01-13T05:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,V,0005,1","00792,1,9,N","009999,1,9,9","+0210,1","+0210,1","99999,9","02,1,+00335,1,99,9","07,1,+00792,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00335,1,99,9,99,9","10180,1,99999,9",,,,"MET058METAR SBGR 130500Z VRB01KT 9999 FEW011 BKN026 21/21 Q1018=",
"83075099999","2020-01-13T06:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0010,1","00396,1,C,N","009999,1,9,9","+0200,1","+0200,1","99999,9","07,1,+00396,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00396,1,99,9,99,9","10170,1,99999,9",,,,"MET051METAR SBGR 130600Z 14002KT 9999 BKN013 20/20 Q1017=",
"83075099999","2020-01-13T07:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","140,1,N,0010,1","00335,1,C,N","004000,1,9,9","+0210,1","+0210,1","99999,9","07,1,+00335,1,99,9","08,1,+00792,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10170,1,99999,9","10,1","51,1",,"MET065METAR SBGR 130700Z 14002KT 4000 -DZ BR BKN011 OVC026 21/21 Q1017=",
"83075099999","2020-01-13T07:25:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","170,1,N,0021,1","00274,1,C,N","003500,1,9,9","+0200,1","+0200,1","99999,9","07,1,+00274,1,99,9","08,1,+00457,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00274,1,99,9,99,9","10170,1,99999,9","10,1","51,1",,"MET065SPECI SBGR 130725Z 17004KT 3500 -DZ BR BKN009 OVC015 20/20 Q1017=",
"83075099999","2020-01-13T08:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","160,1,N,0021,1","00335,1,9,N","004000,1,9,9","+0200,1","+0200,1","99999,9","02,1,+00152,1,99,9","07,1,+00335,1,99,9","08,1,+00457,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00152,1,99,9,99,9","10170,1,99999,9","10,1","51,1",,"MET072METAR SBGR 130800Z 16004KT 4000 -DZ BR FEW005 BKN011 OVC015 20/20 Q1017=",
