"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","OC1","REM","EQD"
"83075099999","2017-01-02T11:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0031,1","99999,9,9,Y","999999,9,9,9","+0250,1","+0200,1","99999,9",,,,,,,,"10160,1,99999,9",,,,"MET045METAR SBGR 021100Z 29006KT CAVOK 25/20 Q1016=",
"83075099999","2017-01-02T12:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","300,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0250,1","+0200,1","99999,9",,"02,1,+00610,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,00610,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR SBGR 021200Z 30007KT 9999 FEW020 25/20 Q1016=",
"83075099999","2017-01-02T13:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","280,1,N,0031,1","00762,1,9,N","009999,1,9,9","+0280,1","+0220,1","99999,9",,"07,1,+00762,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00762,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR SBGR 021300Z 28006KT 9999 BKN025 28/22 Q1016=",
"83075099999","2017-01-02T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0046,1","01067,1,9,N","009999,1,9,9","+0280,1","+0210,1","99999,9",,"07,1,+01067,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01067,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR SBGR 021400Z 31009KT 9999 BKN035 28/21 Q1016=",
"83075099999","2017-01-02T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","260,1,N,0036,1","01219,1,9,N","009999,1,9,9","+0280,1","+0210,1","99999,9",,"07,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10160,1,99999,9",,,,"MET051METAR SBGR 021500Z 26007KT 9999 BKN040 28/21 Q1016=",
"83075099999","2017-01-02T15:05:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","310,1,N,0036,1","01219,1,9,N","009999,1,9,9","+0280,1","+0210,1","99999,9",,"07,1,+01219,1,99,9","02,1,+01372,1,09,1",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10160,1,99999,9","16,1","17,1",,"MET068SPECI SBGR 021505Z 31007KT 9999 TS VCSH BKN040 FEW045CB 28/21 Q1016=",
"83075099999","2017-01-02T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0046,1","99999,9,9,N","009999,1,9,9","+0300,1","+0210,1","99999,9",,"04,1,+01219,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10150,1,99999,9",,,,"MET056METAR SBGR 021600Z 31009KT 9999 SCT040 30/21 Q1015 RETS=",
"83075099999","2017-01-02T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","290,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0300,1","+0210,1","99999,9",,"02,1,+01372,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,02,1,99,9,01372,1,99,9,99,9","10140,1,99999,9",,,,"MET051METAR SBGR 021700Z 29007KT 9999 FEW045 30/21 Q1014=",
"83075099999","2017-01-02T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","320,1,N,0036,1","99999,9,9,N","009999,1,9,9","+0300,1","+0210,1","99999,9",,"04,1,+01372,1,99,9","02,1,+01524,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01372,1,99,9,99,9","10130,1,99999,9",,,,"MET061METAR SBGR 021800Z 32007KT 9999 SCT045 FEW050TCU 30/21 Q1013=",
"83075099999","2017-01-02T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","350,1,N,0031,1","01372,1,C,N","009999,1,9,9","+0290,1","+0200,1","99999,9",,"04,1,+01219,1,99,9","04,1,+01372,1,08,1",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,01219,1,99,9,99,9","10130,1,99999,9","16,1",,,"MET066METAR SBGR 021900Z 35006KT 9999 VCSH SCT040 SCT045TCU 29/20 Q1013=",
