"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2012-07-16T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","120,1,N,0026,1","00270,1,9,N","005000,1,N,1","+0130,1","+0130,1","99999,9",,"07,1,+00270,1,99,9","08,1,+00450,1,99,9",,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10251,1,99999,9","10,1","61,1",,,"MET065METAR SBGR 162000Z 12005KT 5000 -RA BR BKN009 OVC015 13/13 Q1025;",
"83075099999","2012-07-16T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","120,1,N,0021,1","00270,1,9,N","006000,1,N,1","+0130,1","+0130,1","99999,9",,"08,1,+00270,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10251,1,99999,9",,,,,"MET051METAR SBGR 162100Z 12004KT 6000 OVC009 13/13 Q1025;",
"83075099999","2012-07-16T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","140,1,N,0021,1","00270,1,9,N","006000,1,N,1","+0130,1","+0130,1","99999,9",,"08,1,+00270,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10261,1,99999,9",,,,,"MET051METAR SBGR 162200Z 14004KT 6000 OVC009 13/13 Q1026;",
"83075099999","2012-07-16T22:37:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","SBGR ","V020","110,1,N,0015,1","00150,1,9,N","005000,1,N,1","+0130,1","+0130,1","99999,9",,"08,1,+00150,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10261,1,99999,9","10,1","61,1",,,"MET058SPECI SBGR 162237Z 11003KT 5000 -RA BR OVC005 13/13 Q1026;",
"83075099999","2012-07-16T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","140,1,N,0015,1","00150,1,9,N","005000,1,N,1","+0130,1","+0130,1","99999,9",,"08,1,+00150,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10261,1,99999,9","10,1","61,1",,,"MET058METAR SBGR 162300Z 14003KT 5000 -RA BR OVC005 13/13 Q1026;",
"83075099999","2012-07-17T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","140,1,N,0021,1","00150,1,9,N","007000,1,N,1","+0130,1","+0130,1","99999,9",,"08,1,+00150,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10261,1,99999,9",,,,,"MET051METAR SBGR 170000Z 14004KT 7000 OVC005 13/13 Q1026;",
"83075099999","2012-07-17T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","130,1,N,0026,1","00330,1,9,N","005000,1,N,1","+0130,1","+0130,1","99999,9",,"08,1,+00330,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10261,1,99999,9","10,1",,,,"MET054METAR SBGR 170100Z 13005KT 5000 BR OVC011 13/13 Q1026;",
"83075099999","2012-07-17T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","140,1,N,0026,1","00330,1,9,N","007000,1,N,1","+0130,1","+0130,1","99999,9",,"08,1,+00330,1,99,9",,,,"08,99,1,99,9,99,9,99999,9,99,9,99,9","10261,1,99999,9",,,,,"MET051METAR SBGR 170200Z 14005KT 7000 OVC011 13/13 Q1026;",
"83075099999","2012-07-17T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","130,1,N,0031,1","00330,1,9,N","008000,1,N,1","+0130,1","+0130,1","99999,9",,"07,1,+00330,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10251,1,99999,9","61,1",,,,"MET055METAR SBGR 170300Z 13006KT 8000 -RA BKN011 13/13 Q1025;",
"83075099999","2012-07-17T04:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","SBGR ","V020","100,1,N,0021,1","00390,1,9,N","009000,1,N,1","+0130,1","+0130,1","99999,9",,"04,1,+00180,1,99,9","07,1,+00390,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9","10251,1,99999,9",,,,,"MET058METAR SBGR 170400Z 10004KT 9000 SCT006 BKN013 13/13 Q1025;",
