"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2019-01-01T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","300,1,N,0021,1","01006,1,C,N","009999,1,9,9","+0290,1","+0230,1","99999,9",,"07,1,+01006,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01006,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR SBGR 011400Z 30004KT 9999 BKN033 29/23 Q1018=",
"83075099999","2019-01-01T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","270,1,N,0031,1","01219,1,C,N","009999,1,9,9","+0300,1","+0210,1","99999,9",,"07,1,+01219,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10180,1,99999,9",,,,,"MET051METAR SBGR 011500Z 27006KT 9999 BKN040 30/21 Q1018=",
"83075099999","2019-01-01T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","250,1,N,0041,1","01219,1,C,N","009999,1,9,9","+0310,1","+0210,1","99999,9",,"07,1,+01219,1,99,9",,,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10170,1,99999,9",,,,,"MET051METAR SBGR 011600Z 25008KT 9999 BKN040 31/21 Q1017=",
"83075099999","2019-01-01T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0036,1","01006,1,9,N","007000,1,9,9","+0240,1","+0230,1","99999,9",,"04,1,+00274,1,99,9","07,1,+01006,1,99,9","02,1,+01524,1,08,1",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00274,1,99,9,99,9","10160,1,99999,9","63,1",,,"0113,1","MET088METAR SBGR 011700Z 07007G22KT 7000 2000E RA SCT009 BKN033 FEW050TCU 24/23 Q1016 WS R09L=",
"83075099999","2019-01-01T17:10:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","080,1,N,0046,1","01219,1,C,N","003000,1,9,9","+0230,1","+0220,1","99999,9",,"07,1,+01219,1,99,9","02,1,+01524,1,09,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10160,1,99999,9","95,1",,,,"MET065SPECI SBGR 011710Z 08009KT 3000 TSRA BKN040 FEW050CB 23/22 Q1016=",
"83075099999","2019-01-01T17:30:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","140,1,N,0026,1","01219,1,C,N","006000,1,9,9","+0230,1","+0230,1","99999,9",,"07,1,+01219,1,99,9","02,1,+01524,1,09,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10160,1,99999,9","95,1",,,,"MET075SPECI COR SBGR 011730Z 14005KT 6000 -TSRA BKN040 FEW050CB 23/23 Q1016 RERA=",
"83075099999","2019-01-01T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","170,1,N,0031,1","01219,1,C,N","006000,1,9,9","+0230,1","+0230,1","99999,9",,"07,1,+01219,1,99,9","02,1,+01524,1,09,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,01219,1,99,9,99,9","10160,1,99999,9","95,1",,,,"MET072METAR SBGR 011800Z 17006KT 6000 -TSRA BKN040 FEW050CB 23/23 Q1016 RER A=",
"83075099999","2019-01-01T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","190,1,N,0010,1","01219,1,C,N","009999,1,9,9","+0220,1","+0210,1","99999,9",,"02,1,+00335,1,99,9","02,1,+01219,1,09,1","07,1,+03048,1,99,9",,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00335,1,99,9,99,9","10170,1,99999,9","17,1",,,,"MET070METAR SBGR 011900Z 19002KT 9999 TS FEW011 FEW040CB BKN100 22/21 Q1017=",
"83075099999","2019-01-01T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","230,1,N,0010,1","00335,1,C,N","004000,1,9,9","+0220,1","+0220,1","99999,9",,"07,1,+00335,1,99,9","02,1,+01219,1,09,1",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10170,1,99999,9","10,1","95,1",,,"MET069METAR SBGR 012000Z 23002KT 4000 -TSRA BR BKN011 FEW040CB 22/22 Q1017=",
"83075099999","2019-01-01T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","020,1,N,0005,1","00732,1,9,N","004000,1,9,9","+0220,1","+0220,1","99999,9",,"04,1,+00335,1,99,9","07,1,+00732,1,99,9","02,1,+01219,1,09,1",,"9,MSL   ,+99999,+99999","99,99,9,04,1,99,9,00335,1,99,9,99,9","10180,1,99999,9","10,1","95,1",,,"MET076METAR SBGR 012100Z 02001KT 4000 -TSRA BR SCT011 BKN024 FEW040CB 22/22 Q1018=",
"83075099999","2019-01-01T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","02530,1,9,N","009000,1,9,9","+0220,1","+0220,1","99999,9",,"02,1,+00396,1,99,9","07,1,+02530,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,02,1,99,9,00396,1,99,9,99,9","10180,1,99999,9",,,,,"MET067METAR COR SBGR 012200Z 00000KT 9000 FEW013 BKN083 22/22 Q1018 RETS=",
"83075099999","2019-01-01T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","040,1,N,0021,1","00457,1,C,N","009999,1,9,9","+0230,1","+0230,1","99999,9",,"07,1,+00457,1,99,9","07,1,+03048,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00457,1,99,9,99,9","10180,1,99999,9",,,,,"MET058METAR SBGR 012300Z 04004KT 9999 BKN015 BKN100 23/23 Q1018=",
"83075099999","2019-01-02T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0015,1","00335,1,C,N","009999,1,9,9","+0230,1","+0230,1","99999,9",,"07,1,+00335,1,99,9","07,1,+03048,1,99,9",,,"9,MSL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10190,1,99999,9",,,,,"MET058METAR SBGR 020000Z 10003KT 9999 BKN011 BKN100 23/23 Q1019=",
