"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2016-01-01T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0021,1","00610,1,9,N","007000,1,9,9","+0220,1","+0220,1","99999,9",,"07,1,+00610,1,99,9","02,1,+01524,1,09,1","08,1,+02438,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00610,1,99,9,99,9","10130,1,99999,9","95,1",,,,"MET078METAR SBGR 012000Z 09004KT 7000 -TSRA BKN020 FEW050CB OVC080 22/22 Q1013 RERA=",
"83075099999","2016-01-01T20:40:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","060,1,N,0036,1","00183,1,9,N","009000,1,9,9","+0220,1","+0220,1","99999,9",,"07,1,+00183,1,99,9","04,1,+00610,1,99,9","02,1,+01524,1,09,1","08,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00183,1,99,9,99,9","10130,1,99999,9","95,1",,,,"MET080SPECI SBGR 012040Z 06007KT 9000 -TSRA BKN006 SCT020 FEW050CB OVC080 22/22 Q1013=",
"83075099999","2016-01-01T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","110,1,N,0015,1","00213,1,9,N","006000,1,9,9","+9999,9","+9999,9","99999,9",,"07,1,+00213,1,99,9","04,1,+00762,1,99,9","02,1,+01524,1,09,1","08,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00213,1,99,9,99,9","10140,5,99999,9","95,1",,,,"MET080METAR SBGR 012100Z 11003KT 6000 TSRA BKN007 SCT025 FEW050CB OVC080 22 /22 Q1014=","D01      0ADE693"
"83075099999","2016-01-01T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","300,1,N,0021,1","00914,1,C,N","009000,1,9,9","+0220,1","+0210,1","99999,9",,"04,1,+00274,1,99,9","04,1,+00914,1,99,9","02,1,+01524,1,09,1","08,1,+02438,1,99,9","9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00274,1,99,9,99,9","10140,1,99999,9","95,1",,,,"MET085METAR SBGR 012200Z 30004KT 9000 -TSRA SCT009 SCT030 FEW050CB OVC080 22/21 Q1014 RERA=",
"83075099999","2016-01-01T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","060,1,N,0026,1","00914,1,C,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"04,1,+00274,1,99,9","04,1,+00914,1,99,9","08,1,+03048,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00274,1,99,9,99,9","10140,1,99999,9","61,1",,,,"MET074METAR SBGR 012300Z 06005KT 9999 -RA SCT009 SCT030 OVC100 22/22 Q1014 RETS=",
"83075099999","2016-01-02T00:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0026,1","00335,1,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"07,1,+00335,1,99,9","08,1,+03048,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00335,1,99,9,99,9","10150,1,99999,9",,,,,"MET058METAR SBGR 020000Z 07005KT 9999 BKN011 OVC100 22/22 Q1015=",
"83075099999","2016-01-02T01:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","090,1,N,0015,1","00213,1,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"08,1,+00213,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,08,1,99,9,00213,1,99,9,99,9","10160,1,99999,9",,,,,"MET051METAR SBGR 020100Z 09003KT 9999 OVC007 22/22 Q1016=",
"83075099999","2016-01-02T02:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","070,1,N,0015,1","00792,1,9,N","009999,1,9,9","+0220,1","+0220,1","99999,9",,"04,1,+00244,1,99,9","07,1,+00792,1,99,9",,,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00244,1,99,9,99,9","10160,1,99999,9",,,,,"MET058METAR SBGR 020200Z 07003KT 9999 SCT008 BKN026 22/22 Q1016=",
"83075099999","2016-01-02T03:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","100,1,N,0015,1","00335,1,9,N","009000,1,9,9","+0220,1","+0220,1","99999,9",,"04,1,+00213,1,99,9","07,1,+00335,1,99,9","07,1,+02743,1,99,9",,"9,AGL   ,+99999,+99999","99,99,9,04,1,99,9,00213,1,99,9,99,9","10160,1,99999,9",,,,,"MET065METAR SBGR 020300Z 10003KT 9000 SCT007 BKN011 BKN090 22/22 Q1016=",
"83075099999","2016-01-02T03:27:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-16","99999","V020","100,1,N,0015,1","00274,1,9,N","009000,1,9,9","+0220,1","+0220,1","99999,9",,"07,1,+00274,1,99,9",,,,"9,AGL   ,+99999,+99999","99,99,9,07,1,99,9,00274,1,99,9,99,9","10150,1,99999,9",,,,,"MET051SPECI SBGR 020327Z 10003KT 9000 BKN009 22/22 Q1015=",
