"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AA1","AY1","AY2","ED1","GA1","GA2","GA3","GA4","GF1","KA1","MA1","MD1","ME1","MW1","MW2","MW3","OC1","REM","EQD"
"83378099999","2010-04-22T09:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","250,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0180,1","+0130,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 220900Z 25003KT CAVOK 18/13 Q1020;",
"83378099999","2010-04-22T10:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0180,1","+0130,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 221000Z 00000KT CAVOK 18/13 Q1020;",
"83378099999","2010-04-22T11:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0220,1","+0140,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 221100Z 00000KT CAVOK 22/14 Q1021;",
"83378099999","2010-04-22T12:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","050,1,N,0031,1","99999,9,9,Y","020000,1,N,1","+0243,1","+0121,1","99999,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,N,+0171,1","10210,1,08990,1","9,9,999,9,+004,1","3,1550,9",,,,,"SYN070AAXX  22124 83378 32970 00506 10243 20121 38990 48550 333 20171 58004;MET045METAR SBBR 221200Z 05006KT CAVOK 24/12 Q1021;",
"83378099999","2010-04-22T13:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","070,1,N,0036,1","99999,9,9,Y","009900,1,N,1","+0260,1","+0110,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 221300Z 07007KT CAVOK 26/11 Q1021;",
"83378099999","2010-04-22T14:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","020,1,N,0036,1","22000,1,9,N","011265,1,N,1","+0270,1","+0100,1","99999,9",,,,,"02,5,+00600,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9",,,,,,,"MET051METAR SBBR 221400Z 02007KT 9999 FEW020 27/10 Q1021;",
"83378099999","2010-04-22T15:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","010,1,N,0036,1","22000,1,9,N","011265,1,N,1","+0290,1","+0090,1","99999,9",,,,,"02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,,,"MET051METAR SBBR 221500Z 01007KT 9999 FEW030 29/09 Q1020;",
"83378099999","2010-04-22T16:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","100,1,N,0026,1","22000,1,9,N","011265,1,N,1","+0290,1","+0090,1","99999,9",,,,,"04,5,+01050,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10190,1,99999,9",,,,,,,"MET051METAR SBBR 221600Z 10005KT 9999 SCT035 29/09 Q1019;",
"83378099999","2010-04-22T17:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","010,1,N,0026,1","22000,1,9,N","011265,1,N,1","+0300,1","+0080,1","99999,9",,,,,"04,5,+01200,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,,,"MET051METAR SBBR 221700Z 01005KT 9999 SCT040 30/08 Q1018;",
"83378099999","2010-04-22T18:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","140,1,N,0031,1","22000,1,9,N","020000,1,N,1","+0302,1","+0077,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,02,1,01,1,01250,1,00,1,00,1",,"10169,1,08952,1","9,9,999,9,-006,1","3,1510,9",,,,,"SYN070AAXX  22184 83378 32670 21406 10302 20077 38952 48510 82100 333 59006;MET051METAR SBBR 221800Z 14006KT 9999 FEW040 30/08 Q1017;",
"83378099999","2010-04-22T19:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","030,1,N,0021,1","22000,1,9,N","011265,1,N,1","+0310,1","+0080,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9",,,,,,,"MET051METAR SBBR 221900Z 03004KT 9999 FEW040 31/08 Q1017;",
"83378099999","2010-04-22T20:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","100,1,N,0026,1","22000,1,9,N","011265,1,N,1","+0290,1","+0070,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10169,1,99999,9",,,,,,,"MET051METAR SBBR 222000Z 10005KT 9999 FEW040 29/07 Q1017;",
"83378099999","2010-04-22T21:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","130,1,N,0015,1","22000,1,9,N","011265,1,N,1","+0280,1","+0080,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,,,"MET051METAR SBBR 222100Z 13003KT 9999 FEW040 28/08 Q1018;",
"83378099999","2010-04-22T22:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","200,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0260,1","+0090,1","99999,9",,,,,,,,,,,"10180,1,99999,9",,,,,,,"MET045METAR SBBR 222200Z 20004KT CAVOK 26/09 Q1018;",
"83378099999","2010-04-22T23:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","180,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0260,1","+0090,1","99999,9",,,,,,,,,,,"10190,1,99999,9",,,,,,,"MET045METAR SBBR 222300Z 18003KT CAVOK 26/09 Q1019;",
"83378099999","2010-04-23T00:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","100,1,N,0026,1","99999,9,9,Y","020000,1,N,1","+0241,1","+0109,1","99999,9",,,,,,,,,"02,99,1,02,1,00,1,02250,1,03,1,00,1","240,M,+0305,1","10200,1,08976,1","9,9,999,9,-001,1","3,1540,9",,,,,"SYN076AAXX  23004 83378 32870 21005 10241 20109 38976 48540 82030 333 10305 59001;MET045METAR SBBR 230000Z 10005KT CAVOK 24/11 Q1020;",
"83378099999","2010-04-23T01:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","190,1,N,0026,1","99999,9,9,Y","009900,1,N,1","+0220,1","+0110,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 230100Z 19005KT CAVOK 22/11 Q1020;",
"83378099999","2010-04-23T02:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","160,1,N,0026,1","99999,9,9,Y","009900,1,N,1","+0220,1","+0120,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 230200Z 16005KT CAVOK 22/12 Q1020;",
"83378099999","2010-04-23T03:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","330,1,N,0005,1","99999,9,9,Y","009900,1,N,1","+0200,1","+0130,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 230300Z 33001KT CAVOK 20/13 Q1020;",
"83378099999","2010-04-23T04:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","250,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0120,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 230400Z 25003KT CAVOK 19/12 Q1020;",
"83378099999","2010-04-23T05:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","200,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0120,1","99999,9",,,,,,,,,,,"10190,1,99999,9",,,,,,,"MET045METAR SBBR 230500Z 20004KT CAVOK 19/12 Q1019;",
"83378099999","2010-04-23T06:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","260,1,N,0015,1","99999,9,9,Y","020000,1,N,1","+0175,1","+0125,1","99999,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"10190,1,08975,1","9,9,999,9,-003,1","3,1540,9",,,,,"SYN064AAXX  23064 83378 32970 02603 10175 20125 38975 48540 333 59003;MET045METAR SBBR 230600Z 26003KT CAVOK 18/13 Q1019;",
"83378099999","2010-04-23T07:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","260,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0170,1","+0120,1","99999,9",,,,,,,,,,,"10190,1,99999,9",,,,,,,"MET045METAR SBBR 230700Z 26004KT CAVOK 17/12 Q1019;",
"83378099999","2010-04-23T08:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0170,1","+0120,1","99999,9",,,,,,,,,,,"10190,1,99999,9",,,,,,,"MET045METAR SBBR 230800Z 00000KT CAVOK 17/12 Q1019;",
"83378099999","2010-04-23T09:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0170,1","+0130,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 230900Z 00000KT CAVOK 17/13 Q1020;",
"83378099999","2010-04-23T10:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0130,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 231000Z 00000KT CAVOK 19/13 Q1020;",
"83378099999","2010-04-23T11:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","110,1,N,0010,1","99999,9,9,Y","009900,1,N,1","+0210,1","+0130,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 231100Z 11002KT CAVOK 21/13 Q1021;",
"83378099999","2010-04-23T12:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","050,1,N,0021,1","99999,9,9,Y","020000,1,N,1","+0247,1","+0131,1","99999,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,N,+0170,1","10210,1,08991,1","9,9,999,9,+001,1","3,1550,9",,,,,"SYN070AAXX  23124 83378 32970 00504 10247 20131 38991 48550 333 20170 58001;MET045METAR SBBR 231200Z 05004KT CAVOK 25/13 Q1021;",
"83378099999","2010-04-23T13:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","040,1,N,0031,1","99999,9,9,Y","009900,1,N,1","+0270,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 231300Z 04006KT CAVOK 27/12 Q1021;",
"83378099999","2010-04-23T14:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","030,1,N,0036,1","99999,9,9,Y","009900,1,N,1","+0290,1","+0080,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 231400Z 03007KT CAVOK 29/08 Q1021;",
"83378099999","2010-04-23T15:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","100,1,N,0031,1","22000,1,9,N","011265,1,N,1","+0300,1","+0080,1","99999,9",,,,,"02,5,+00750,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,,,"MET051METAR SBBR 231500Z 10006KT 9999 FEW025 30/08 Q1020;",
"83378099999","2010-04-23T16:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","190,1,N,0015,1","22000,1,9,N","011265,1,N,1","+0300,1","+0070,1","99999,9",,,,,"02,5,+01050,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10190,1,99999,9",,,,,,,"MET051METAR SBBR 231600Z 19003KT 9999 FEW035 30/07 Q1019;",
"83378099999","2010-04-23T17:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","210,1,N,0021,1","22000,1,9,N","011265,1,N,1","+0310,1","+0070,1","99999,9",,,,,"04,5,+01200,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10190,1,99999,9",,,,,,,"MET051METAR SBBR 231700Z 21004KT 9999 SCT040 31/07 Q1019;",
"83378099999","2010-04-23T18:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","180,1,N,0021,1","22000,1,9,N","020000,1,N,1","+0307,1","+0055,1","99999,9",,,,,"04,5,+01200,1,99,9",,,,"04,99,1,04,1,02,1,01250,1,00,1,00,1",,"10180,1,08960,1","9,9,999,9,+008,1","3,1520,9",,,,,"SYN070AAXX  23184 83378 32670 41804 10307 20055 38960 48520 84200 333 58008;MET051METAR SBBR 231800Z 18004KT 9999 SCT040 31/06 Q1018;",
"83378099999","2010-04-23T19:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","230,1,N,0026,1","22000,1,9,N","011265,1,N,1","+0310,1","+0060,1","99999,9",,,,,"04,5,+01200,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,,,"MET051METAR SBBR 231900Z 23005KT 9999 SCT040 31/06 Q1018;",
"83378099999","2010-04-23T20:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","150,1,N,0026,1","22000,1,9,N","011265,1,N,1","+0300,1","+0060,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,,,"MET051METAR SBBR 232000Z 15005KT 9999 FEW040 30/06 Q1018;",
"83378099999","2010-04-23T21:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","110,1,N,0026,1","22000,1,9,N","011265,1,N,1","+0280,1","+0080,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,,,"MET051METAR SBBR 232100Z 11005KT 9999 FEW040 28/08 Q1018;",
"83378099999","2010-04-23T22:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","140,1,N,0031,1","22000,1,9,N","011265,1,N,1","+0270,1","+0090,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10190,1,99999,9",,,,,,,"MET051METAR SBBR 232200Z 14006KT 9999 FEW040 27/09 Q1019;",
"83378099999","2010-04-23T23:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","220,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0250,1","+0110,1","99999,9",,,,,,,,,,,"10190,1,99999,9",,,,,,,"MET045METAR SBBR 232300Z 22003KT CAVOK 25/11 Q1019;",
"83378099999","2010-04-24T00:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","170,1,N,0015,1","99999,9,9,Y","020000,1,N,1","+0239,1","+0111,1","99999,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,M,+0310,1","10200,1,08977,1","9,9,999,9,+001,1","3,1550,9",,,,,"SYN070AAXX  24004 83378 32970 01703 10239 20111 38977 48550 333 10310 58001;MET045METAR SBBR 240000Z 17003KT CAVOK 24/11 Q1020;",
"83378099999","2010-04-24T01:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","160,1,N,0026,1","99999,9,9,Y","009900,1,N,1","+0230,1","+0110,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 240100Z 16005KT CAVOK 23/11 Q1020;",
"83378099999","2010-04-24T02:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","22000,1,9,N","011265,1,N,1","+0220,1","+0120,1","99999,9",,,,,"02,5,+01200,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9",,,,,,,"MET051METAR SBBR 240200Z 00000KT 9999 FEW040 22/12 Q1021;",
"83378099999","2010-04-24T03:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0200,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 240300Z 00000KT CAVOK 20/12 Q1021;",
"83378099999","2010-04-24T04:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","260,1,N,0015,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0130,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 240400Z 26003KT CAVOK 19/13 Q1021;",
"83378099999","2010-04-24T05:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","180,1,N,0021,1","99999,9,9,Y","009900,1,N,1","+0200,1","+0130,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 240500Z 18004KT CAVOK 20/13 Q1020;",
"83378099999","2010-04-24T06:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","280,1,N,0010,1","99999,9,9,Y","020000,1,N,1","+0173,1","+0127,1","99999,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1",,"10200,1,08981,1","9,9,999,9,+006,1","3,1540,9",,,,,"SYN064AAXX  24064 83378 32970 02802 10173 20127 38981 48540 333 58006;MET045METAR SBBR 240600Z 28002KT CAVOK 17/13 Q1020;",
"83378099999","2010-04-24T07:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0190,1","+0130,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 240700Z 00000KT CAVOK 19/13 Q1020;",
"83378099999","2010-04-24T08:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0170,1","+0130,1","99999,9",,,,,,,,,,,"10200,1,99999,9",,,,,,,"MET045METAR SBBR 240800Z 00000KT CAVOK 17/13 Q1020;",
"83378099999","2010-04-24T09:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0170,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 240900Z 00000KT CAVOK 17/12 Q1021;",
"83378099999","2010-04-24T10:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0180,1","+0120,1","99999,9",,,,,,,,,,,"10210,1,99999,9",,,,,,,"MET045METAR SBBR 241000Z 00000KT CAVOK 18/12 Q1021;",
"83378099999","2010-04-24T11:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","999,9,C,0000,1","99999,9,9,Y","009900,1,N,1","+0210,1","+0140,1","99999,9",,,,,,,,,,,"10220,1,99999,9",,,,,,,"MET045METAR SBBR 241100Z 00000KT CAVOK 21/14 Q1022;",
"83378099999","2010-04-24T12:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","050,1,N,0026,1","99999,9,9,Y","020000,1,N,1","+0243,1","+0148,1","99999,9",,,,,,,,,"00,99,1,00,1,00,1,99999,9,00,1,00,1","240,N,+0170,1","10220,1,08996,1","9,9,999,9,+005,1","3,1550,9",,,,,"SYN070AAXX  24124 83378 32970 00505 10243 20148 38996 48550 333 20170 58005;MET045METAR SBBR 241200Z 05005KT CAVOK 24/15 Q1022;",
"83378099999","2010-04-24T13:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","070,1,N,0041,1","22000,1,9,N","011265,1,N,1","+0270,1","+0130,1","99999,9",,,,,"02,5,+00810,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10220,1,99999,9",,,,,,,"MET051METAR SBBR 241300Z 07008KT 9999 FEW027 27/13 Q1022;",
"83378099999","2010-04-24T14:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","040,1,N,0051,1","22000,1,9,N","011265,1,N,1","+0280,1","+0110,1","99999,9",,,,,"02,5,+00810,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10220,1,99999,9",,,,,,,"MET051METAR SBBR 241400Z 04010KT 9999 FEW027 28/11 Q1022;",
"83378099999","2010-04-24T15:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","030,1,N,0057,1","22000,1,9,N","011265,1,N,1","+0290,1","+0090,1","99999,9",,,,,"02,5,+00900,1,99,9",,,,"02,99,1,99,9,99,9,99999,9,99,9,99,9",,"10210,1,99999,9",,,,,,,"MET051METAR SBBR 241500Z 03011KT 9999 FEW030 29/09 Q1021;",
"83378099999","2010-04-24T16:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","030,1,N,0051,1","22000,1,9,N","011265,1,N,1","+0300,1","+0090,1","99999,9",,,,,"04,5,+00900,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10200,1,99999,9",,,,,,,"MET051METAR SBBR 241600Z 03010KT 9999 SCT030 30/09 Q1020;",
"83378099999","2010-04-24T17:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","040,1,N,0041,1","01200,1,C,N","011265,1,N,1","+0300,1","+0090,1","99999,9",,,,,"07,5,+01200,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10190,1,99999,9",,,,,,,"MET051METAR SBBR 241700Z 04008KT 9999 BKN040 30/09 Q1019;",
"83378099999","2010-04-24T18:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","SY-MT","SBBR ","V020","090,1,N,0051,1","01200,1,C,N","020000,1,N,1","+0300,1","+0087,1","99999,9",,,,,"07,5,+01200,1,99,9",,,,"99,99,9,05,1,02,1,01250,1,00,1,00,1",,"10180,1,08959,1","9,9,999,9,-001,1","3,1520,9",,,,,"SYN070AAXX  24184 83378 32670 50910 10300 20087 38959 48520 85200 333 59001;MET051METAR SBBR 241800Z 09010KT 9999 BKN040 30/09 Q1018;","Q01+000052SCOTCV"
"83378099999","2010-04-24T19:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","090,1,N,0062,1","01200,1,C,N","011265,1,N,1","+0290,1","+0100,1","99999,9",,,,,"07,5,+01200,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,,,"MET051METAR SBBR 241900Z 09012KT 9999 BKN040 29/10 Q1018;",
"83378099999","2010-04-24T20:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","080,1,N,0057,1","22000,1,9,N","011265,1,N,1","+0290,1","+0100,1","99999,9",,,,,"04,5,+01200,1,99,9",,,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10180,1,99999,9",,,,,,,"MET051METAR SBBR 242000Z 08011KT 9999 SCT040 29/10 Q1018;",
"83378099999","2010-04-24T21:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","100,1,N,0036,1","99999,9,9,Y","009900,1,N,1","+0280,1","+0110,1","99999,9",,,,,,,,,,,"10180,1,99999,9",,,,,,,"MET045METAR SBBR 242100Z 10007KT CAVOK 28/11 Q1018;",
"83378099999","2010-04-24T22:00:00","4","-15.862583","-47.912666","1060.39","PRESIDENTE JUSCELINO KUBITSCHEK, BR","FM-15","SBBR ","V020","110,1,N,0046,1","99999,9,9,Y","009900,1,N,1","+0260,1","+0110,1","99999,9",,,,,,,,,,,"10180,1,99999,9",,,,,,,"MET045METAR SBBR 242200Z 11009KT CAVOK 26/11 Q1018;",
