"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","KA1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83746099999","2009-01-01T00:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","330,1,N,0046,1","00450,1,C,N","011265,1,N,1","+0270,1","+0230,1","99999,9",,"07,5,+00450,1,99,9",,,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET051METAR SBGL 010000Z 33009KT 9999 BKN015 27/23 Q1013;",
"83746099999","2009-01-01T01:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","290,1,N,0077,1","00300,1,C,N","004000,1,N,1","+0250,1","+0230,1","99999,9",,"07,5,+00300,1,99,9","07,5,+01500,1,99,9",,,"07,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9","61,1",,,,"MET062METAR SBGL 010100Z 29015KT 4000 -RA BKN010 BKN050 25/23 Q1013;",
"83746099999","2009-01-01T01:30:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-16","SBGL ","V020","260,1,N,0046,1","99999,9,C,N","011265,1,N,1","+0250,1","+0220,1","99999,9",,"02,5,+00450,1,99,9","04,5,+03000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET058SPECI SBGL 010130Z 26009KT 9999 FEW015 SCT100 25/22 Q1012;","P01 030003SCOCIG"
"83746099999","2009-01-01T02:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","280,1,N,0015,1","99999,9,C,N","011265,1,N,1","+0250,1","+0210,1","99999,9",,"02,5,+00450,1,99,9","04,5,+03000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10129,1,99999,9",,,,,"MET058METAR SBGL 010200Z 28003KT 9999 FEW015 SCT100 25/21 Q1013;","P01 030003SCOCIG"
"83746099999","2009-01-01T03:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","99999,9,C,N","011265,1,N,1","+0260,1","+0220,1","99999,9",,"04,5,+00450,1,99,9","04,5,+03000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10119,1,99999,9",,,,,"MET058METAR SBGL 010300Z 00000KT 9999 SCT015 SCT100 26/22 Q1012;","P01 030003SCOCIG"
"83746099999","2009-01-01T04:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","070,1,N,0010,1","99999,9,C,N","011265,1,N,1","+0250,1","+0220,1","99999,9",,"04,5,+00450,1,99,9","04,5,+03000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10108,1,99999,9",,,,,"MET058METAR SBGL 010400Z 07002KT 9999 SCT015 SCT100 25/22 Q1011;","P01 030003SCOCIG"
"83746099999","2009-01-01T05:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","130,1,N,0010,1","99999,9,C,N","011265,1,N,1","+0240,1","+0220,1","99999,9",,"04,5,+00450,1,99,9","04,5,+03000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET058METAR SBGL 010500Z 13002KT 9999 SCT015 SCT100 24/22 Q1010;","P01 030003SCOCIG"
"83746099999","2009-01-01T06:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","040,1,N,0010,1","99999,9,C,N","011265,1,N,1","+0250,1","+0230,1","99999,9",,"04,5,+00450,1,99,9","04,5,+03000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10091,1,99999,9",,,,,"MET058METAR SBGL 010600Z 04002KT 9999 SCT015 SCT100 25/23 Q1009;","P01 030003SCOCIG"
"83746099999","2009-01-01T07:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","999,9,C,0000,1","99999,9,C,N","008000,1,N,1","+0240,1","+0220,1","99999,9",,"04,5,+00450,1,99,9","04,5,+03000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET058METAR SBGL 010700Z 00000KT 8000 SCT015 SCT100 24/22 Q1010;","P01 030003SCOCIG"
"83746099999","2009-01-01T08:00:00","4","-22.808903","-43.243647","8.53","GALEAO ANTONIO CARLOS JOBIM, BR","FM-15","SBGL ","V020","350,1,N,0031,1","99999,9,C,N","006000,1,N,1","+0240,1","+0220,1","99999,9",,"02,5,+00450,1,99,9","04,5,+03000,1,99,9",,,"04,99,1,99,9,99,9,99999,9,99,9,99,9",,"10102,1,99999,9",,,,,"MET058METAR SBGL 010800Z 35006KT 6000 FEW015 SCT100 24/22 Q1010;","P01 030003SCOCIG"
