"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","ED1","GA1","GA2","GA3","GA4","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"83075099999","2013-08-08T14:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","040,1,N,0046,1","99999,9,9,Y","999999,9,9,9","+0240,1","+0110,1","99999,9",,,,,,,"10190,1,99999,0",,,,,"MET045METAR SBGR 081400Z 04009KT CAVOK 24/11 Q1019=",
"83075099999","2013-08-08T15:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","360,1,N,0041,1","99999,9,9,Y","999999,9,9,9","+0260,1","+0100,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 081500Z 36008KT CAVOK 26/10 Q1018=",
"83075099999","2013-08-08T16:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","310,1,N,0041,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0100,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 081600Z 31008KT CAVOK 27/10 Q1017=",
"83075099999","2013-08-08T17:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","350,1,N,0026,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0110,1","99999,9",,,,,,,"10160,1,99999,0",,,,,"MET045METAR SBGR 081700Z 35005KT CAVOK 27/11 Q1016=",
"83075099999","2013-08-08T18:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","300,1,N,0036,1","99999,9,9,Y","999999,9,9,9","+0280,1","+0080,1","99999,9",,,,,,,"10160,1,99999,0",,,,,"MET045METAR SBGR 081800Z 30007KT CAVOK 28/08 Q1016=",
"83075099999","2013-08-08T19:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","300,1,N,0031,1","99999,9,9,Y","999999,9,9,9","+0270,1","+0090,1","99999,9",,,,,,,"10160,1,99999,0",,,,,"MET045METAR SBGR 081900Z 30006KT CAVOK 27/09 Q1016=",
"83075099999","2013-08-08T20:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","330,1,N,0031,1","99999,9,9,Y","999999,9,9,9","+0260,1","+0100,1","99999,9",,,,,,,"10160,1,99999,0",,,,,"MET045METAR SBGR 082000Z 33006KT CAVOK 26/10 Q1016=",
"83075099999","2013-08-08T21:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","320,1,N,0015,1","99999,9,9,Y","999999,9,9,9","+0230,1","+0120,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 082100Z 32003KT CAVOK 23/12 Q1017=",
"83075099999","2013-08-08T22:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","130,1,N,0005,1","99999,9,9,Y","999999,9,9,9","+0190,1","+0120,1","99999,9",,,,,,,"10170,1,99999,0",,,,,"MET045METAR SBGR 082200Z 13001KT CAVOK 19/12 Q1017=",
"83075099999","2013-08-08T23:00:00","4","-23.432075","-46.469511","749.5","GUARULHOS, BR","FM-15","99999","V020","999,9,C,0000,1","99999,9,9,Y","999999,9,9,9","+0190,1","+0120,1","99999,9",,,,,,,"10180,1,99999,0",,,,,"MET045METAR SBGR 082300Z 00000KT CAVOK 19/12 Q1018=",
